Area_Axon,Area_Fiber,Centroid_X,Centroid_Y,Perimeter_Fiber,Perimeter_Axon,FiberDiameter_MinFeret,AxonDiameter_MinFeret,MyelinThickness_MinFeret,g_ratio_MinFeret,FiberDiameter_Circle,AxonDiameter_Circle,MyelinThickness_Circle,g_ratio_Circle,FiberDiameter_ShapeAdjustedEllipse,AxonDiameter_ShapeAdjustedEllipse,MyelinThickness_ShapeAdjustedEllipse,g_ratio_ShapeAdjustedEllipse
1.79,3.63,71.4,-49.2,8.97,7.2,1.76,1.16,0.3,0.659091,2.274198,1.510051,0.382073,0.663993,1.271015,0.663049,0.303983,0.521669
1.57,8.05,68.7,-48.3,7.03,5.55,1.53,1.07,0.23,0.699346,1.964656,1.414214,0.275221,0.719828,1.277557,0.796125,0.240716,0.623162
1.52,21.69,66,-49.3,11.65,8.17,1.52,0.61,0.455,0.401316,2.817145,1.391512,0.712816,0.493944,1.475822,0.483781,0.496021,0.327804
0.98,4.97,65.5,-51.5,7.74,5.09,1.48,0.64,0.42,0.432432,2.138515,1.117322,0.510597,0.522475,1.363568,0.518097,0.422735,0.379957
0.28,5.89,85.3,-51.8,4.28,2.9,0.63,0.28,0.175,0.444444,1.111606,0.597234,0.257186,0.537271,0.643345,0.256905,0.19322,0.399327
1.04,12.25,83.7,-51.8,6.46,5.47,0.97,0.65,0.16,0.670103,1.596174,1.151017,0.222578,0.72111,0.860837,0.507423,0.176707,0.589453
1.23,16.3,86,-56.3,8.97,6.58,1.34,0.67,0.335,0.5,2.217475,1.25175,0.482863,0.564493,1.196659,0.491499,0.35258,0.410726
1.03,11.74,81.2,-56.9,9.39,6.02,1.42,0.52,0.45,0.366197,2.420717,1.14547,0.637624,0.473195,1.38558,0.449896,0.467842,0.324699
4.37,3.66,79.8,-60.1,14.29,10.58,3.02,1.97,0.525,0.652318,3.767105,2.359423,0.703841,0.626323,2.22864,1.115094,0.556773,0.500347
1.44,3.66,83.7,-61.4,8.12,6.21,1.57,0.94,0.315,0.598726,2.093362,1.354398,0.369482,0.646997,1.198269,0.62309,0.28759,0.519991
1.89,2.99,77.5,-64.1,9.78,6.83,1.98,1.01,0.485,0.510101,2.675675,1.551658,0.562008,0.579913,1.67825,0.750392,0.463929,0.447128
1.81,0.97,87.7,-64.1,10.14,9.04,1.57,1.26,0.155,0.802548,2.015861,1.518464,0.248698,0.753258,0.831884,0.520051,0.155917,0.625149
0.7,2.54,85.4,-66.5,5.49,4.13,0.98,0.65,0.165,0.663265,1.454184,0.944309,0.254937,0.649374,0.866669,0.460459,0.203105,0.531297
1.63,4.29,79.5,-68.7,8.73,7.41,1.55,0.99,0.28,0.63871,2.019018,1.440983,0.289017,0.713705,0.998469,0.57996,0.209254,0.580849
1.47,4.06,76.6,-68.7,8.75,5.38,2.27,1.21,0.53,0.53304,2.383596,1.368434,0.507581,0.574105,1.484572,0.768397,0.358088,0.517588
1.66,3.03,68.8,-65.4,8.06,5.65,1.67,0.96,0.355,0.57485,2.276997,1.454184,0.411407,0.638641,1.509409,0.830469,0.33947,0.550195
3.99,3.92,72.8,-66.4,13.27,9.24,3.21,1.79,0.71,0.557632,3.665991,2.254507,0.705742,0.614979,2.33696,1.195306,0.570827,0.511479
1.41,2.17,68,-58.1,9.8,6.66,1.87,1.08,0.395,0.57754,2.34045,1.340216,0.500117,0.572632,1.20618,0.56088,0.32265,0.465005
3.8,2.99,73.4,-60.7,12.37,8.91,2.98,1.93,0.525,0.647651,3.399138,2.200174,0.599482,0.647274,2.14752,1.185512,0.481004,0.552038
1.59,3.34,61.5,-61.3,10.94,8.65,2.3,1.59,0.355,0.691304,2.444284,1.423193,0.510545,0.582254,1.157855,0.476703,0.340576,0.411712
0.88,2.3,63.5,-53.4,6.98,5.24,1.04,0.57,0.235,0.548077,1.719132,1.058782,0.330175,0.615882,0.923099,0.445236,0.238932,0.482327
0.9,3.83,67.8,-55,6.92,5.4,0.94,0.48,0.23,0.510638,1.654948,1.070746,0.292101,0.646997,0.854505,0.44064,0.206933,0.515667
0.92,4.13,63.1,-54.6,6.18,4.74,1.1,0.59,0.255,0.536364,1.627784,1.082578,0.272603,0.665062,0.96187,0.527099,0.217386,0.547994
1.34,4.93,56.2,-53.1,9.17,6.71,1.33,0.64,0.345,0.481203,2.240337,1.306525,0.466906,0.583182,1.189866,0.526621,0.331622,0.442588
1.24,12.01,52.1,-55.3,8.21,7.02,1.1,0.79,0.155,0.718182,1.826904,1.256828,0.285038,0.687955,0.861147,0.461382,0.199883,0.535776
8.24,2.86,55.5,-47.1,20.66,15.98,3.76,2.48,0.64,0.659574,5.076485,3.239879,0.918303,0.638213,2.71692,1.367431,0.674745,0.503302
1.66,18.61,59.7,-39.3,7.33,5.56,1.47,0.93,0.27,0.632653,2.075026,1.454184,0.310421,0.700803,1.380689,0.850273,0.265208,0.615833
1.88,7.56,56.4,-38.9,8.22,6.73,1.5,1.07,0.215,0.713333,2.171031,1.547548,0.311742,0.712817,1.288124,0.759824,0.26415,0.589868
0.68,7,58.8,-40.5,5.4,3.65,0.99,0.55,0.22,0.555556,1.480231,0.930721,0.274755,0.628768,0.931497,0.524581,0.203458,0.563159
0.79,0.45,55.5,-40.7,8.14,4.35,1.46,0.53,0.465,0.363014,2.214601,1.00318,0.605711,0.452984,1.376476,0.494447,0.441015,0.359212
1.56,3.4,54.7,-58.4,7.36,5.86,1.55,1.06,0.245,0.683871,1.990423,1.409703,0.29036,0.708243,1.225274,0.733548,0.245863,0.598681
0.77,7.68,53.8,-42.2,6.35,4.2,1.24,0.56,0.34,0.451613,1.737558,0.9904,0.373579,0.569995,1.090196,0.502215,0.293991,0.460665
1.35,2.4,56.7,-36.6,7.09,5.48,1.3,0.8,0.25,0.615385,1.851149,1.311391,0.269879,0.70842,1.079547,0.677722,0.200912,0.627784
1.84,3.27,54.6,-33.4,8.87,6.12,1.53,0.89,0.32,0.581699,2.386266,1.530996,0.427635,0.641586,1.456757,0.839847,0.308455,0.576519
3.28,2.37,49.9,-33.4,12.45,9.73,2.56,1.82,0.37,0.710938,3.090977,2.0441,0.523439,0.661312,1.67778,0.899263,0.389258,0.535984
1.18,2.04,54.2,-29.9,5.89,4.91,1.04,0.77,0.135,0.740385,1.576095,1.226044,0.175025,0.7779,0.954174,0.670908,0.141633,0.70313
0.3,10.58,41.2,-58.8,2.6,2.18,0.59,0.46,0.065,0.779661,0.748672,0.618195,0.065238,0.825723,0.514628,0.412911,0.050858,0.802349
0.09,2.58,50.5,-13.4,3.33,1.22,0.81,0.26,0.275,0.320988,0.99681,0.3386,0.329105,0.339683,0.74483,0.218096,0.263367,0.292813
4.92,1.75,50.4,-17.4,12.38,9.29,3.23,2.3,0.465,0.712074,3.556639,2.503501,0.526569,0.703895,2.432804,1.532425,0.45019,0.6299
1.73,5.96,39.8,-16.9,8.94,6.58,1.62,0.87,0.375,0.537037,2.404878,1.484527,0.460175,0.617298,1.467906,0.71178,0.378063,0.484895
5.82,2.46,49.7,-23.3,12.71,9.57,3.33,2.29,0.52,0.687688,3.770485,2.722868,0.523808,0.722153,2.757774,1.828656,0.464559,0.663091
1.82,3.06,45.1,-25.2,9.98,9.04,1.88,1.57,0.155,0.835106,1.935258,1.522653,0.206303,0.786796,0.776346,0.523037,0.126655,0.673716
1.78,3.95,39.4,-21,7.57,5.31,1.89,1.19,0.35,0.62963,2.26578,1.505827,0.379976,0.664596,1.692284,1.005232,0.343526,0.594009
2.63,12.34,39.6,-23.2,8.62,6.15,2.14,1.5,0.32,0.700935,2.563835,1.830388,0.366724,0.713926,1.886503,1.348922,0.26879,0.715039
2.03,3.42,48.6,-27.5,9.97,7.32,2.05,1.16,0.445,0.565854,2.675675,1.608101,0.533787,0.601007,1.627167,0.746278,0.440444,0.458636
2.69,4.24,52.3,-30.7,10.54,7.2,2.58,1.67,0.455,0.647287,2.778443,1.851149,0.463647,0.666254,1.643689,1.055485,0.294102,0.642144
2.15,2.33,45.7,-33.8,7.94,6.08,1.94,1.34,0.3,0.690722,2.288158,1.654948,0.316605,0.723266,1.574654,1.029483,0.272586,0.653783
1.38,1.92,43.5,-34.6,7.04,5.21,1.54,1.01,0.265,0.655844,1.941829,1.325882,0.307974,0.6828,1.234654,0.74506,0.244797,0.603457
2.09,9.2,51.9,-36.4,7.8,6.63,1.47,1.12,0.175,0.761905,2.037858,1.631692,0.203083,0.80069,1.189568,0.87526,0.157154,0.73578
0.79,4.14,48,-36.1,6.83,5.29,0.87,0.41,0.23,0.471264,1.604135,1.00318,0.300478,0.625371,0.809073,0.392552,0.208261,0.485187
1.93,2.92,43.2,-36.5,7.41,5.74,1.69,1.14,0.275,0.674556,2.173963,1.567992,0.302985,0.72126,1.551719,0.981102,0.285308,0.632268
2.79,12.71,39.3,-39.2,13.85,9.14,2.38,1.05,0.665,0.441176,3.639836,1.885243,0.877297,0.517947,2.143332,0.811762,0.665785,0.378738
0.48,6.06,49.2,-38.9,5.7,3.56,1.05,0.4,0.325,0.380952,1.559846,0.781962,0.388942,0.501307,0.978872,0.362971,0.30795,0.370806
0.96,4.13,44.9,-40.8,6.95,5.14,1.06,0.51,0.275,0.481132,1.798796,1.105862,0.346467,0.614779,1.035599,0.500541,0.267529,0.483335
0.76,3.08,50.1,-42.4,6.93,5.16,1.05,0.49,0.28,0.466667,1.722833,0.983948,0.369443,0.571122,0.936949,0.387423,0.274763,0.413494
1.83,2.6,39.7,-45.4,6.72,5.24,1.76,1.28,0.24,0.727273,2.0441,1.52683,0.258635,0.746945,1.591854,1.074334,0.25876,0.674895
5.99,3.41,50.2,-45,14.59,12.07,2.24,1.41,0.415,0.629464,3.753555,2.762349,0.495603,0.735929,2.142028,1.348099,0.396965,0.629356
1.1,3.48,43.3,-50.3,8.74,6.09,1.36,0.6,0.38,0.441176,2.171031,1.183754,0.493638,0.54525,1.179325,0.476222,0.351552,0.403809
1.72,9.74,38.4,-48.4,8.3,7.44,1.82,1.54,0.14,0.846154,1.925359,1.480231,0.222564,0.768808,0.955798,0.611424,0.172187,0.6397
0.9,11.22,48.3,-52,6.03,4.25,1.12,0.64,0.24,0.571429,1.681673,1.070746,0.305464,0.636715,1.089599,0.593275,0.248162,0.54449
0.95,4.46,35.9,-54.8,7.96,5.52,1.32,0.59,0.365,0.44697,2.071954,1.100087,0.485934,0.530942,1.202836,0.455331,0.373752,0.378548
1.43,15.62,38.9,-55.7,6.51,4.91,1.51,0.92,0.295,0.609272,1.918731,1.349687,0.284522,0.703427,1.383257,0.853327,0.264965,0.616897
0.75,7.97,32.8,-57.6,5.36,4.04,0.92,0.57,0.175,0.619565,1.391512,0.977453,0.20703,0.702439,0.804761,0.512578,0.146091,0.636933
0.67,2.57,27.8,-51.9,4.45,3.77,0.89,0.65,0.12,0.730337,1.1675,0.923852,0.121824,0.791308,0.685887,0.492832,0.096528,0.718532
2.19,3.11,26.4,-43.6,9.16,7.08,1.96,1.33,0.315,0.678571,2.418085,1.670272,0.373906,0.690742,1.433596,0.847264,0.293166,0.591006
1.58,9.53,27.6,-36.3,8.81,6.71,1.55,0.88,0.335,0.567742,2.315828,1.41871,0.448559,0.612615,1.364196,0.628921,0.367638,0.461019
1.04,7.56,24.6,-35.5,7.38,5.37,1.14,0.61,0.265,0.535088,1.881861,1.151017,0.365422,0.611638,1.060385,0.51864,0.270872,0.489106
1.28,11.24,24.1,-31.8,7.92,5.49,1.51,0.7,0.405,0.463576,2.194376,1.276939,0.458719,0.581914,1.405836,0.636141,0.384847,0.4525
5.77,3.19,28.6,-30.1,22.29,18.6,3.79,2.51,0.64,0.662269,4.796496,2.711147,1.042674,0.565235,2.17092,0.799462,0.685729,0.36826
2.43,2.52,23.1,-28.8,11.22,9.05,1.87,1.08,0.395,0.57754,2.787598,1.759415,0.514091,0.631158,1.514603,0.707863,0.40337,0.467359
1,1.95,27,-27.8,8.85,7.27,1.11,0.69,0.21,0.621622,1.819918,1.128665,0.345626,0.620174,0.780888,0.355387,0.21275,0.455107
3.73,4.38,36.4,-13.1,10.9,7.96,2.68,1.71,0.485,0.63806,3.154211,2.179815,0.487198,0.691081,2.188434,1.369402,0.409516,0.625745
1.6,2.61,35,-15.9,6.71,5.17,1.54,1.04,0.25,0.675325,1.961411,1.427661,0.266875,0.727875,1.389244,0.909545,0.239849,0.654705
1.55,5.8,36.5,-18.3,6.61,5.66,1.49,1.11,0.19,0.744966,1.781004,1.405177,0.187913,0.78898,1.089954,0.762802,0.163576,0.699848
1.78,5.51,30.1,-20.8,7.46,6.47,1.39,1.04,0.175,0.748201,1.922048,1.505827,0.20811,0.783449,1.099255,0.750725,0.174265,0.68294
1.9,2.45,28,-22.3,8.93,6.91,2.15,1.47,0.34,0.683721,2.362121,1.555758,0.403182,0.658627,1.404713,0.744016,0.330348,0.529657
1.33,3.62,30.9,-24.2,6.35,5.35,1.25,0.87,0.19,0.696,1.677882,1.30164,0.188121,0.775764,0.996245,0.687565,0.15434,0.690156
5.92,9.55,24.1,-22.9,13.07,9.42,3.65,2.52,0.565,0.690411,3.947102,2.746161,0.600471,0.695741,3.014747,1.934137,0.540305,0.641559
2.18,3.34,7.3,-39.6,7.55,6.28,1.98,1.58,0.2,0.79798,2.171031,1.666454,0.252288,0.767587,1.487726,0.9959,0.245913,0.669411
3.43,7.15,4.6,-37.5,9.2,7.19,2.34,1.76,0.29,0.752137,2.722868,2.090317,0.316276,0.767689,1.981091,1.463994,0.258549,0.738984
1.85,22.73,10.1,-35.6,9.03,6.63,1.68,0.92,0.38,0.547619,2.44949,1.535151,0.457169,0.626723,1.515201,0.76036,0.377421,0.501821
1.63,9.81,12.3,-32.2,7.19,5.38,1.52,0.97,0.275,0.638158,2.0441,1.440983,0.301558,0.704948,1.370836,0.873683,0.248577,0.637336
0.97,4.1,10.6,-30.2,6.07,3.67,1.68,0.91,0.385,0.541667,1.87168,1.111606,0.380037,0.593908,1.518572,0.855788,0.331392,0.563548
2.56,9.37,13.9,-27,9.21,6.82,2.35,1.75,0.3,0.744681,2.553878,1.805864,0.374007,0.707107,1.638407,1.075657,0.281375,0.656526
3.9,5.44,9.7,-25.4,10.79,8.2,2.81,2.14,0.335,0.761566,3.026423,2.228935,0.398744,0.736492,1.980517,1.383383,0.298567,0.698496
2.84,3.84,14,-24.4,8.54,6.36,2.26,1.63,0.315,0.721239,2.561349,1.902061,0.329644,0.742601,1.9226,1.417855,0.252372,0.737468
1.96,8.11,15.7,-22.9,7,5.9,1.71,1.3,0.205,0.760234,1.984013,1.580131,0.201941,0.796432,1.323071,0.957904,0.182584,0.724
1.53,4.37,17.6,-22.1,7.85,6.06,1.61,1.01,0.3,0.627329,2.12057,1.396082,0.362244,0.658352,1.303055,0.687089,0.307983,0.527291
1.32,2.08,116.9,-79.7,6.21,5.43,1.05,0.83,0.11,0.790476,1.592178,1.296738,0.14772,0.814442,0.904222,0.66834,0.117941,0.739132
8.56,1.08,114.5,-41,17.66,13.12,3.72,2.39,0.665,0.642473,4.868984,3.30219,0.783397,0.678209,3.09331,1.826671,0.63332,0.590523
4,2.5,52.5,-9.8,13.88,11.08,3.06,2.21,0.425,0.722222,3.313743,2.257331,0.528206,0.681203,1.706986,0.958112,0.374437,0.561289
1.29,1.99,35.2,-25.6,6.19,5.8,1.41,1.24,0.085,0.879433,1.488812,1.281917,0.103447,0.861034,0.77451,0.599343,0.087584,0.773835
1.29,1.74,22.9,-61.6,5.25,4.61,1.19,0.96,0.115,0.806723,1.522653,1.281917,0.120368,0.841897,1.061303,0.826473,0.117415,0.778734
2.9,1.82,10.3,-52.8,6.72,6.27,2.02,1.8,0.11,0.891089,2.108521,1.922048,0.093237,0.911562,1.830645,1.530852,0.149897,0.836236
