Area_Axon,Centroid_X,Centroid_Y,Perimeter_Axon,AxonDiameter_MinFeret,AxonDiameter_Circle,AxonDiameter_ShapeAdjustedEllipse
0.93,86.2,-64.3,3.96,0.78,1.088445,0.688113
0.54,85.2,-63.4,2.82,0.65,0.829396,0.595349
0.78,84.4,-63.6,3.63,0.74,0.99681,0.629234
0.28,85.3,-64.2,2.03,0.47,0.597234,0.429128
0.69,84.9,-64.9,3.14,0.73,0.93754,0.696288
0.78,83.9,-64.4,3.43,0.76,0.99681,0.697733
0.64,82.6,-62.6,3.32,0.78,0.902932,0.561065
0.26,83.4,-62.6,2.29,0.5,0.575509,0.317993
0.44,83.7,-63.1,2.51,0.62,0.748672,0.55476
0.55,82.2,-63,3.22,0.5,0.837041,0.485165
0.41,80.6,-62.5,2.82,0.44,0.722698,0.410373
0.85,80.5,-65.1,3.96,0.69,1.040578,0.612802
0.66,81.7,-65.9,3.26,0.64,0.916932,0.603215
0.61,79.8,-65.5,3.35,0.56,0.881516,0.52028
0.29,80.7,-65.9,2.04,0.54,0.607805,0.449294
0.43,81.2,-66.3,2.47,0.73,0.740115,0.554468
0.39,81.9,-66.7,2.31,0.61,0.704851,0.553947
0.91,80,-66.3,4.03,0.76,1.076678,0.650316
0.2,78.6,-65.6,1.67,0.46,0.504754,0.386665
0.3,79.3,-65.7,2.19,0.5,0.618195,0.409486
0.59,77.9,-65.8,2.93,0.77,0.866944,0.630568
0.79,79.3,-66.8,3.66,0.74,1.00318,0.631303
0.3,78.7,-66.2,2.19,0.43,0.618195,0.409486
0.49,78.4,-67.3,2.68,0.64,0.790066,0.570031
0.29,77.4,-65.2,2.4,0.38,0.607805,0.339439
0.44,76.9,-65.6,2.59,0.59,0.748672,0.518542
0.17,82,-67.4,1.64,0.38,0.465361,0.311363
0.37,83.2,-67.8,2.81,0.44,0.68654,0.364879
0.21,82.5,-67.7,1.87,0.44,0.517219,0.330726
0.15,81.5,-67.6,1.73,0.3,0.43713,0.243544
0.17,82.1,-68,1.54,0.37,0.465361,0.356334
0.35,82.7,-68.3,2.59,0.65,0.667727,0.382479
0.05,81.3,-67.9,0.95,0.2,0.252377,0.151809
0.85,81.5,-68.6,3.79,1.08,1.040578,0.656669
0.57,83.7,-68.8,2.84,0.69,0.852124,0.640418
0.35,84.8,-68.5,2.65,0.41,0.667727,0.370205
0.4,82.3,-68.8,2.63,0.51,0.713831,0.442213
0.28,83.2,-69.3,2.02,0.47,0.597234,0.433806
0.32,82.2,-69.5,2.3,0.43,0.63847,0.410638
0.35,80.4,-69.2,2.33,0.49,0.667727,0.45483
0.32,80.2,-69.9,2.36,0.41,0.63847,0.393529
0.73,81.4,-69.7,3.44,0.74,0.964332,0.630625
0.31,82.2,-70.1,2.3,0.42,0.628414,0.393582
0.18,80.4,-70.3,2.13,0.3,0.478852,0.228886
0.67,79.4,-70.2,3.05,0.73,0.923852,0.711372
0.2,78.2,-70.1,1.81,0.35,0.504754,0.32735
0.23,78,-67.9,1.77,0.48,0.541289,0.428284
1.19,5.9,-31,4.16,1.03,1.231228,0.895951
0.84,5.1,-29.9,3.5,0.86,1.034439,0.750444
0.62,19.7,-31.5,3.1,0.65,0.888712,0.605615
1.81,76.4,-13.2,5.19,1.15,1.518464,1.07759
1.36,78.4,-14.4,4.4,1.03,1.316239,0.981854
0.57,77.7,-15.1,2.97,0.68,0.852124,0.581589
1.58,79.4,-16.4,5.16,1.05,1.41871,0.89727
0.2,77.2,-15.4,1.71,0.4,0.504754,0.365406
0.77,76.8,-16.1,3.29,0.92,0.9904,0.750428
1.57,75.7,-17,4.79,1.11,1.414214,1.023458
1.73,73.7,-15.4,5.19,1.18,1.484527,1.00708
1.33,76.7,-18.3,4.24,1.22,1.30164,1.04138
1.08,77.7,-19.5,4.11,0.93,1.172943,0.79236
1.34,78.7,-19.3,5,0.88,1.306525,0.762925
0.23,83.8,-16.3,1.82,0.44,0.541289,0.398529
1.03,84.7,-18.8,4.47,0.85,1.14547,0.650125
1.09,83.3,-20.8,4.32,1.06,1.178361,0.73561
0.25,83.4,-22.2,1.92,0.45,0.564333,0.404687
0.99,84.9,-22.8,3.99,0.78,1.123008,0.739584
0.17,82.6,-22.3,1.69,0.38,0.465361,0.295426
1.1,83.1,-23.3,4.67,0.85,1.183754,0.661499
0.6,83.1,-24.1,2.81,0.78,0.87426,0.732296
0.25,81.6,-24.5,1.88,0.47,0.564333,0.424753
0.32,81.3,-25,2.19,0.51,0.63847,0.449984
0.39,82.5,-25.5,2.27,0.62,0.704851,0.586059
0.25,81.6,-25.7,1.88,0.49,0.564333,0.424753
0.27,81.8,-26.3,1.92,0.53,0.586472,0.462401
0.27,82.3,-26.5,2,0.48,0.586472,0.418439
0.43,83.1,-26.7,2.51,0.56,0.740115,0.534283
0.15,83.8,-27,1.43,0.39,0.43713,0.345562
0.54,82.4,-27.1,3.11,0.59,0.829396,0.499657
0.35,81,-26.5,2.37,0.46,0.667727,0.440729
0.3,80.1,-26.4,2.08,0.47,0.618195,0.454357
0.5,80.8,-27,3.1,0.47,0.798087,0.45612
0.16,79.9,-27.3,1.65,0.34,0.451466,0.283625
0.47,80.7,-27.8,2.69,0.56,0.773774,0.530781
0.18,80.4,-28.2,1.66,0.4,0.478852,0.330531
0.23,80,-28.4,1.8,0.53,0.541289,0.409254
0.53,82,-27.8,2.85,0.77,0.821681,0.566144
0.35,81.3,-27.8,2.33,0.54,0.667727,0.45483
0.83,81.3,-29,3.64,0.79,1.028263,0.681704
0.19,83,-27.8,1.86,0.35,0.491974,0.29291
0.11,82.9,-28.1,1.3,0.31,0.374336,0.257675
0.11,83.3,-28.2,1.23,0.31,0.374336,0.292318
0.16,82.8,-28.4,1.67,0.29,0.451466,0.278148
0.22,82.8,-29.2,1.78,0.44,0.529391,0.38978
0.28,82.5,-29.6,2.03,0.49,0.597234,0.429128
0.11,82.4,-28.8,1.3,0.28,0.374336,0.257675
0.11,81.8,-28.5,1.27,0.32,0.374336,0.270341
0.59,86.7,-29.8,2.91,0.69,0.866944,0.640531
0.24,80.3,-31.6,2.21,0.35,0.552931,0.303655
0.66,79.7,-31.7,3.24,0.73,0.916932,0.609947
0.73,79.7,-32.9,3.6,0.83,0.964332,0.584892
0.9,79.3,-35.9,3.92,0.76,1.070746,0.669986
0.73,80.6,-33.5,3.64,0.97,0.964332,0.574993
0.98,77.5,-34,3.87,0.83,1.117322,0.771831
0.39,77.1,-34.6,2.9,0.48,0.704851,0.371999
0.91,78,-35.2,4.04,0.86,1.076678,0.647822
0.21,82.5,-35.9,1.83,0.34,0.517219,0.343482
0.63,82,-36.3,3.37,0.58,0.89585,0.536986
0.44,80.7,-36.2,2.74,0.51,0.748672,0.468835
0.97,81.4,-36.9,4.95,0.58,1.111606,0.529991
0.5,78.6,-38.4,2.65,0.6,0.798087,0.605452
0.66,79.6,-38.9,3.49,0.6,0.916932,0.539905
0.43,76.1,-75.5,2.76,0.49,0.740115,0.449758
0.35,75.1,-75.3,2.29,0.53,0.667727,0.470731
0.26,74.5,-75,1.97,0.48,0.575509,0.407394
0.1,74.2,-74.7,1.25,0.28,0.356915,0.2418
0.71,74.1,-74.1,3.35,0.7,0.95103,0.63625
0.28,72.8,-73.9,2.44,0.32,0.597234,0.318268
0.18,73.7,-74.6,1.68,0.37,0.478852,0.32304
0.15,73.3,-74.3,1.51,0.38,0.43713,0.303924
0.14,71.8,-74.1,1.39,0.33,0.422308,0.328131
0.3,71.6,-74.5,2.21,0.52,0.618195,0.402918
0.16,72.7,-74.9,1.52,0.41,0.451466,0.331495
0.69,67.9,-73.6,3.55,0.61,0.93754,0.556363
1.71,63.3,-72.6,4.74,1.35,1.475921,1.239979
0.21,71.1,-73.6,1.73,0.49,0.517219,0.385549
0.38,70.8,-73.2,2.5,0.61,0.695756,0.449393
0.19,70,-73.1,1.59,0.44,0.491974,0.404087
0.62,69.2,-73.1,3.16,0.71,0.888712,0.584553
0.15,68.2,-73.2,1.43,0.37,0.43713,0.345562
0.12,68.7,-74,1.34,0.31,0.390981,0.276305
0.35,69.2,-73.9,2.4,0.58,0.667727,0.43109
0.23,70.1,-73.6,1.8,0.41,0.541289,0.409254
0.22,69.7,-74.1,1.82,0.42,0.529391,0.371469
0.73,70.6,-74.2,3.21,0.8,0.964332,0.726926
0.15,73.2,-73.4,1.44,0.43,0.43713,0.338843
0.17,72.8,-73.3,1.56,0.39,0.465361,0.345135
0.11,72.4,-73.2,1.23,0.31,0.374336,0.292318
0.12,72.1,-73,1.36,0.38,0.390981,0.26825
0.12,71.7,-72.8,1.29,0.33,0.390981,0.301867
0.27,73.8,-73.1,1.93,0.49,0.586472,0.455665
0.17,73.7,-72.4,1.68,0.32,0.465361,0.298396
0.14,72.4,-72.7,1.35,0.4,0.422308,0.361867
0.35,71.6,-72.5,2.46,0.58,0.667727,0.413726
0.51,72.9,-72.5,2.88,0.76,0.806028,0.525656
0.85,70.6,-71.9,3.71,0.85,1.040578,0.6811
0.57,69.5,-72.3,3.11,0.72,0.852124,0.535987
0.91,69.5,-71.6,4.1,1,1.076678,0.633441
0.55,69.2,-70.7,2.75,0.78,0.837041,0.653177
0.37,69.3,-70,2.47,0.5,0.68654,0.442485
0.16,70.5,-71.1,1.56,0.37,0.451466,0.313674
0.43,68.5,-70.1,2.72,0.55,0.740115,0.460343
0.36,69.6,-69,2.25,0.54,0.677199,0.512999
0.1,69,-68.9,1.23,0.28,0.356915,0.249496
0.2,70.3,-68.6,1.74,0.37,0.504754,0.352279
0.21,70.4,-69.1,1.77,0.48,0.517219,0.366401
0.16,70.9,-68.8,1.5,0.37,0.451466,0.342194
0.43,69.2,-68.1,2.7,0.48,0.740115,0.465939
0.8,72.2,-69.1,3.42,0.87,1.009509,0.730304
0.31,73.5,-68.7,2.14,0.5,0.628414,0.44968
0.15,74.3,-69.1,1.49,0.33,0.43713,0.312379
0.34,74.9,-69.9,2.2,0.54,0.658119,0.491113
0.22,74.3,-70.3,1.86,0.4,0.529391,0.356095
0.12,74.1,-71.3,1.3,0.33,0.390981,0.2959
0.12,73.9,-71.6,1.37,0.31,0.390981,0.264535
0.09,74.4,-70.9,1.16,0.28,0.3386,0.239618
0.6,76.6,-66.2,3.56,0.56,0.87426,0.467747
0.37,77.4,-66.7,2.66,0.46,0.68654,0.393878
0.23,76.5,-66.6,1.92,0.37,0.541289,0.357801
0.09,77.4,-67.2,1.1,0.25,0.3386,0.273572
0.27,76.1,-61.8,1.91,0.54,0.586472,0.469693
0.39,76.6,-62.4,2.48,0.59,0.704851,0.472668
0.45,75.9,-62.4,2.71,0.66,0.757132,0.492294
0.23,75,-63.2,1.82,0.44,0.541289,0.398529
0.14,74.8,-62.7,1.46,0.32,0.422308,0.293167
0.07,74.3,-62.7,0.96,0.26,0.298617,0.250272
0.1,73.9,-62.6,1.16,0.33,0.356915,0.287935
0.07,73.6,-62.7,1,0.23,0.298617,0.222332
0.08,73.3,-62.7,1.07,0.29,0.319235,0.23711
0.24,73.8,-63,2.07,0.36,0.552931,0.334125
0.15,74.4,-63.1,1.5,0.35,0.43713,0.308039
0.96,72.7,-63.4,3.94,1.13,1.105862,0.724707
0.24,70.2,-62.1,1.92,0.37,0.552931,0.380314
0.34,70.7,-63.1,2.67,0.44,0.658119,0.353988
0.36,71.3,-62.2,2.5,0.45,0.677199,0.41821
0.16,72,-62.2,1.46,0.41,0.451466,0.37006
0.27,71.2,-62.8,1.95,0.5,0.586472,0.443512
1.21,69.2,-62.9,4.01,1.05,1.241532,1.02139
0.6,66.2,-61.7,2.87,0.76,0.87426,0.683731
0.96,65.9,-62.7,3.74,0.92,1.105862,0.803029
0.6,64.9,-63.9,3.03,0.65,0.87426,0.603271
0.6,64,-60.8,3.33,0.57,0.87426,0.514238
0.73,64.9,-61.4,3.1,0.89,0.964332,0.807219
0.36,63.8,-61.3,2.5,0.5,0.677199,0.41821
0.45,62,-59.8,2.91,0.44,0.757132,0.43947
0.62,67,-59.9,3.2,0.71,0.888712,0.571835
0.25,67.2,-60.7,1.89,0.47,0.564333,0.419332
0.15,67.8,-60.6,1.44,0.42,0.43713,0.338843
0.23,68.6,-60.1,1.73,0.51,0.541289,0.464103
0.26,67.6,-59.3,1.89,0.53,0.575509,0.44974
0.21,68,-59.5,1.87,0.36,0.517219,0.330726
0.32,68.2,-59.9,2.39,0.49,0.63847,0.385774
0.1,67.8,-60.2,1.3,0.36,0.356915,0.225687
0.83,71.4,-59,4.07,0.62,1.028263,0.571984
1.02,70.8,-58.2,4.2,0.77,1.139896,0.705841
0.68,72.1,-58.1,3.93,0.57,0.930721,0.474602
0.58,72.8,-57.8,3.09,0.72,0.859566,0.554651
0.62,73.4,-58.7,3.6,0.53,0.888712,0.478849
0.97,71.3,-57.3,4.35,0.72,1.111606,0.628391
0.99,74.8,-57.4,3.87,0.92,1.123008,0.783657
0.91,74,-58.1,3.92,0.77,1.076678,0.679866
0.67,75.8,-58.1,3.1,0.78,0.923852,0.683078
0.78,75.4,-58.8,3.47,0.76,0.99681,0.681894
0.49,76.5,-58.8,2.66,0.76,0.790066,0.57968
0.41,76.9,-58.3,2.45,0.56,0.722698,0.522157
0.77,70.8,-55.9,3.53,0.79,0.9904,0.648631
0.84,71.8,-55.5,3.92,0.76,1.034439,0.613093
0.24,72.7,-55.7,1.83,0.47,0.552931,0.423147
0.05,73.3,-55.7,0.91,0.24,0.252377,0.162682
0.79,74.1,-56,3.79,0.67,1.00318,0.597331
0.36,73.6,-56.5,2.53,0.51,0.677199,0.410395
0.16,73.7,-57.3,1.53,0.42,0.451466,0.326655
0.86,75.9,-54.6,4.4,0.59,1.046681,0.536786
0.81,73.9,-54,3.69,0.68,1.015799,0.643865
0.41,73.2,-55.3,2.77,0.48,0.722698,0.421222
1.22,72.5,-16.2,4.6,0.94,1.246652,0.77012
0.49,70.7,-15.9,2.94,0.57,0.790066,0.481689
0.69,69.7,-16.1,3.61,0.65,0.93754,0.542615
0.95,71,-16.6,3.79,0.94,1.100087,0.768083
0.41,73.7,-22.5,2.54,0.64,0.722698,0.485613
0.65,73,-23.2,3.27,0.88,0.909959,0.587502
0.27,72.1,-23.3,1.93,0.54,0.586472,0.455665
0.15,72.6,-23.8,1.44,0.41,0.43713,0.338843
0.74,73,-18.7,3.37,0.78,0.970915,0.667968
0.82,71.8,-19.2,3.72,0.75,1.02205,0.645709
1.15,68.9,-18.6,4.42,0.89,1.210359,0.760436
0.18,71.8,-24.6,1.56,0.45,0.478852,0.383226
0.25,70.2,-24.8,2.04,0.38,0.564333,0.36089
0.15,70.9,-24.7,1.5,0.32,0.43713,0.308039
0.14,72,-24.9,1.51,0.3,0.422308,0.27539
0.85,72.3,-26.1,3.56,0.76,1.040578,0.737074
0.29,73.5,-26.4,2.46,0.39,0.607805,0.328029
0.77,74.7,-27.1,3.74,0.62,0.9904,0.590139
0.74,73.9,-27.3,3.93,0.57,0.970915,0.523646
0.92,72.6,-27.2,4.01,0.76,1.082578,0.664701
0.15,77.4,-26.9,1.53,0.32,0.43713,0.296275
0.25,76.8,-27.1,2.05,0.37,0.564333,0.357933
0.15,76.7,-27.5,1.5,0.37,0.43713,0.308039
0.29,75.4,-28.1,2.19,0.49,0.607805,0.390803
0.26,76.1,-28.4,2.17,0.42,0.575509,0.343927
0.4,75.2,-28.8,2.37,0.58,0.713831,0.541711
0.78,76.3,-29,3.49,0.7,0.99681,0.674456
0.81,77.8,-30.6,3.47,0.84,1.015799,0.721808
0.33,79,-30.7,2.24,0.46,0.648369,0.450339
0.16,78.6,-31,1.53,0.39,0.451466,0.326655
0.3,75.5,-30.4,1.97,0.57,0.618195,0.537173
1.12,73.6,-30.5,4.55,0.75,1.194467,0.702366
0.13,74.5,-31.2,1.32,0.36,0.406946,0.330284
0.12,74.8,-30.8,1.31,0.32,0.390981,0.29044
1.24,74.3,-32.1,5.27,0.74,1.256828,0.646636
0.73,72.9,-32.3,3.99,0.6,0.964332,0.504992
0.18,67.8,-31.9,1.65,0.44,0.478852,0.334528
0.16,80.2,-21.7,1.45,0.43,0.451466,0.379434
0.22,72.5,-24.6,1.8,0.42,0.529391,0.380179
0.26,72.3,-30.1,2.02,0.42,0.575509,0.387784
0.21,73.7,-32.8,1.86,0.34,0.517219,0.333766
0.12,73.5,-33.2,1.53,0.25,0.390981,0.221435
0.78,76.1,-36.4,3.57,0.71,0.99681,0.647327
0.54,74.9,-36.4,3.37,0.52,0.829396,0.445068
0.4,71.9,-38.1,2.49,0.52,0.713831,0.486524
0.68,71.1,-38.3,3.72,0.52,0.930721,0.510769
0.37,70.3,-38.6,2.34,0.57,0.68654,0.490302
0.46,71,-38.9,2.56,0.68,0.765498,0.570606
0.86,74.6,-40.3,3.47,0.81,1.046681,0.797119
0.1,70.5,-40.7,1.16,0.31,0.356915,0.287935
0.36,71.2,-40.9,2.66,0.47,0.677199,0.380952
0.47,70.9,-41.3,3.19,0.48,0.773774,0.407232
0.35,70,-41,2.4,0.48,0.667727,0.43109
0.6,68.6,-40.6,3.05,0.6,0.87426,0.59562
0.24,69.3,-40.9,1.99,0.45,0.552931,0.356277
0.39,70.4,-41.7,2.75,0.43,0.704851,0.400326
0.1,71.1,-41.9,1.21,0.29,0.356915,0.258222
0.31,71.3,-42.3,2.37,0.4,0.628414,0.375361
0.54,70,-42.1,3.21,0.5,0.829396,0.476488
0.41,68.3,-41.2,3.29,0.34,0.722698,0.335517
0.22,68.9,-41.7,1.97,0.33,0.529391,0.322949
0.61,68.8,-42.2,3.86,0.47,0.881516,0.429219
0.2,67.5,-42.2,1.72,0.39,0.504754,0.360815
0.42,71.1,-42.7,2.8,0.45,0.731459,0.42713
0.26,72.9,-42.7,1.98,0.45,0.575509,0.403171
0.29,72.2,-42.8,2.2,0.42,0.607805,0.387789
0.14,73.4,-42.9,1.45,0.35,0.422308,0.297259
0.6,72.9,-43.3,3.75,0.47,0.87426,0.436932
0.42,80.2,-41.6,2.98,0.43,0.731459,0.391153
0.29,79.3,-41.4,2.29,0.38,0.607805,0.363623
0.34,78.5,-41.3,2.45,0.44,0.658119,0.401073
0.71,79.7,-42.1,3.6,0.65,0.95103,0.564621
0.15,80.2,-40.9,1.62,0.32,0.43713,0.268541
0.43,81.2,-42.1,2.88,0.52,0.740115,0.421924
0.56,80.8,-42.7,2.89,0.68,0.844616,0.598157
0.49,79.6,-43.2,3.11,0.54,0.790066,0.443009
0.45,79.3,-43.9,2.97,0.71,0.757132,0.426667
0.61,80.2,-43.9,3.13,0.64,0.881516,0.581285
0.29,76.1,-44.1,2.11,0.49,0.607805,0.418206
0.61,75.9,-44.7,3.12,0.65,0.881516,0.584648
0.7,75.7,-43.4,3.98,0.59,0.944309,0.482683
0.38,75.2,-44,2.84,0.42,0.695756,0.371122
0.48,72.9,-45.8,3.22,0.45,0.781962,0.412176
0.27,74.2,-45.7,2.42,0.35,0.586472,0.308413
0.4,74.4,-46.3,2.47,0.49,0.713831,0.494222
0.35,75.3,-46.5,2.53,0.44,0.667727,0.395996
0.43,75.9,-46.3,2.73,0.54,0.740115,0.457624
0.33,75.2,-45.8,2.52,0.39,0.648369,0.370321
0.53,76.3,-45.9,3.12,0.53,0.821681,0.485606
0.48,76.5,-45.3,3.27,0.53,0.781962,0.403876
0.81,81.3,-43.4,4.02,0.6,1.015799,0.565187
0.33,83.1,-43.9,2.9,0.4,0.648369,0.30761
0.23,82.8,-44.4,2.42,0.31,0.541289,0.257034
0.09,82,-44.2,1.36,0.21,0.3386,0.185027
0.61,81.9,-44.5,4.15,0.47,0.881516,0.393029
0.12,80.8,-44.6,1.54,0.25,0.390981,0.219394
0.38,82.5,-45.2,2.75,0.46,0.695756,0.387936
0.27,83.1,-44.9,2.51,0.34,0.586472,0.294091
0.17,83.5,-45.2,1.55,0.42,0.465361,0.350531
0.06,83.9,-45.5,0.99,0.23,0.276465,0.180199
0.23,81.5,-44.8,2.07,0.34,0.541289,0.3167
0.53,80.9,-45.7,2.99,0.72,0.821681,0.519405
0.93,80.2,-48.6,4.46,0.87,1.088445,0.577366
0.63,83.1,-50.4,3,0.73,0.89585,0.665539
0.21,80.8,-51,1.85,0.38,0.517219,0.336901
0.32,81.4,-51.3,2.07,0.55,0.63847,0.5187
0.18,82,-51.5,1.56,0.47,0.478852,0.383226
0.82,82,-52,4.18,0.57,1.02205,0.543549
0.48,81.8,-52.6,2.95,0.48,0.781962,0.466727
0.18,80.9,-52.6,1.65,0.34,0.478852,0.334528
0.43,81.7,-53.1,2.8,0.48,0.740115,0.439885
0.63,81.2,-53.6,3.1,0.66,0.89585,0.62006
0.46,82.2,-53.7,2.76,0.57,0.765498,0.491501
0.56,79.9,-53.2,3.08,0.56,0.844616,0.53201
0.3,78.9,-52.9,2.11,0.47,0.618195,0.440238
0.28,77.7,-52.5,2.2,0.39,0.597234,0.370189
0.26,83.1,-54.7,1.89,0.49,0.575509,0.44974
0.27,83.7,-54.9,1.93,0.53,0.586472,0.455665
0.27,83.4,-53.6,1.99,0.45,0.586472,0.422983
0.39,83.9,-54.1,2.62,0.46,0.704851,0.430539
0.51,82,-54.4,3,0.51,0.806028,0.491256
1.11,81.7,-55.1,4.63,0.82,1.189123,0.67706
0.14,80.4,-54.3,1.38,0.35,0.422308,0.334944
0.1,79.8,-54.2,1.26,0.26,0.356915,0.238261
0.19,79.1,-53.6,1.78,0.32,0.491974,0.314238
0.28,79,-54,2.18,0.4,0.597234,0.375743
0.43,79.5,-54.4,3.1,0.44,0.740115,0.381481
0.17,85.2,-53.4,1.63,0.31,0.465361,0.314923
0.2,85.4,-53.7,1.79,0.34,0.504754,0.333836
0.46,86,-54.1,2.57,0.64,0.765498,0.565361
0.57,85.7,-54.7,3.49,0.45,0.852124,0.452376
0.64,78.6,-55.3,3.41,0.62,0.902932,0.537984
0.49,77.8,-55.7,3.08,0.51,0.790066,0.449182
0.81,76.5,-55.6,3.5,0.75,1.015799,0.7091
0.39,73.1,-54.7,2.56,0.48,0.704851,0.44704
0.4,72.4,-53.7,2.65,0.45,0.713831,0.436896
0.44,70.3,-53.4,2.74,0.5,0.748672,0.468835
0.2,70.9,-53.8,2.04,0.3,0.504754,0.273055
0.23,71.3,-53.6,2.08,0.35,0.541289,0.314447
0.29,70.8,-54.5,2.35,0.4,0.607805,0.34984
0.69,71.9,-54.2,4.02,0.52,0.93754,0.468742
0.63,69.9,-54.9,3.23,0.6,0.89585,0.575113
0.14,82.9,-55.3,1.44,0.38,0.422308,0.301581
0.58,83.1,-55.9,3.04,0.66,0.859566,0.570888
0.33,82.2,-56,2.73,0.39,0.648369,0.331977
0.51,80.5,-55.5,3,0.64,0.806028,0.491256
0.26,85.8,-55.4,2.26,0.34,0.575509,0.32395
0.11,79.8,-55.8,1.23,0.3,0.374336,0.292318
0.16,79.3,-55.9,1.59,0.31,0.451466,0.302452
0.65,93.3,-54.4,3.43,0.55,0.909959,0.543747
0.69,92.9,-54.8,3.54,0.68,0.93754,0.558756
0.88,91.5,-54.5,4.19,0.61,1.058782,0.589108
0.56,94.3,-55,3.19,0.61,0.844616,0.503209
0.68,94.1,-55.5,4.08,0.58,0.930721,0.452527
0.77,92.1,-56.8,3.82,0.61,0.9904,0.571764
0.16,88.1,-57.2,1.48,0.39,0.451466,0.354715
0.39,87.9,-57.8,2.47,0.63,0.704851,0.476243
0.18,87.5,-58,1.82,0.32,0.478852,0.282844
0.88,88.6,-58.7,3.92,0.73,1.058782,0.650588
0.24,72.6,-52.8,1.86,0.5,0.552931,0.406655
0.62,75,-55.2,3,0.71,0.888712,0.64812
0.36,74,-55.2,2.21,0.59,0.677199,0.538903
0.22,75.2,-55.9,2.01,0.37,0.529391,0.313106
0.49,69.1,-54,2.86,0.61,0.790066,0.503824
1.34,68.7,-53.3,5.78,0.81,1.306525,0.627941
0.74,65.6,-52.9,4.27,0.57,0.970915,0.470151
0.29,74.1,-51.7,2.56,0.34,0.607805,0.311116
0.17,72.7,-51.4,1.67,0.33,0.465361,0.301466
0.18,72.4,-50.9,1.54,0.45,0.478852,0.400376
0.17,72.9,-51,1.49,0.45,0.465361,0.396009
0.73,78,-51.8,3.87,0.64,0.964332,0.526245
0.24,79.8,-52.5,1.83,0.47,0.552931,0.423147
0.66,77,-49.8,3.3,0.68,0.916932,0.590475
0.44,73.5,-49.3,2.66,0.55,0.748672,0.493194
0.86,78.2,-49.6,4.37,1.08,1.046681,0.541604
0.74,79.1,-49.9,3.47,0.72,0.970915,0.632829
0.78,77.5,-48.5,3.59,0.8,0.99681,0.641107
0.75,76.5,-48.3,3.9,0.97,0.977453,0.53769
0.62,64.8,-11.4,3.04,0.87,0.888712,0.629747
0.38,65.6,-11.1,2.31,0.61,0.695756,0.528001
0.63,63.1,-9.7,3.06,0.76,0.89585,0.636729
0.43,63.9,-10.3,2.64,0.66,0.740115,0.484155
1.2,63.2,-11.2,4.21,0.99,1.236391,0.884514
0.6,61.8,-8,3.2,0.66,0.87426,0.5473
0.18,60.8,-7.9,1.76,0.31,0.478852,0.298022
0.76,61.1,-8.4,3.64,0.67,0.983948,0.605409
0.21,62.3,-8.7,1.81,0.48,0.517219,0.350534
0.39,62,-9.1,2.53,0.52,0.704851,0.456094
1.26,64.1,-12.3,4.29,0.96,1.266924,0.917423
0.84,63.1,-12.3,3.64,0.75,1.034439,0.693357
0.37,64,-13.2,3.03,0.38,0.68654,0.33111
0.51,62.9,-13.6,2.97,0.76,0.806028,0.499181
1.51,64.1,-16.3,5.02,1.1,1.386927,0.884342
0.72,64.3,-17.4,3.43,0.65,0.957704,0.62193
1.33,65.5,-17.3,4.3,1.07,1.30164,1.000435
1.3,64.7,-18.6,4.47,1.25,1.286876,0.883957
0.52,66.2,-18.4,3.04,0.65,0.813892,0.493303
0.39,66.7,-18.9,2.29,0.65,0.704851,0.568716
0.69,66.6,-19.6,3.22,0.71,0.93754,0.65879
1.43,65.4,-19.3,5.04,1.27,1.349687,0.818129
1.6,63.4,-20,5,1.11,1.427661,0.965288
1.17,65.9,-20.7,4.11,1.01,1.220838,0.895717
0.27,64.7,-20.4,2,0.44,0.586472,0.418439
0.26,64.3,-20.7,1.98,0.47,0.575509,0.403171
0.25,63.5,-20.7,1.95,0.48,0.564333,0.391914
0.54,52.4,-6.9,3.24,0.58,0.829396,0.470125
0.49,53.4,-7.4,2.74,0.63,0.790066,0.544512
0.92,55.9,-9.5,3.93,0.93,1.082578,0.686924
0.36,55,-9.2,2.35,0.6,0.677199,0.466239
0.54,55.4,-10.2,2.96,0.61,0.829396,0.542006
0.56,55.1,-11.1,2.79,0.78,0.844616,0.649402
0.5,54.7,-11.9,2.82,0.6,0.798087,0.530967
0.55,55.5,-12.2,2.95,0.69,0.837041,0.559505
0.8,53.5,-12.1,3.53,0.73,1.009509,0.684676
0.24,52.3,-11.9,2.02,0.4,0.552931,0.347433
0.72,51.3,-11.8,3.22,0.77,0.957704,0.704814
0.49,52.6,-12.5,3.09,0.5,0.790066,0.447097
0.42,53.7,-12.8,2.66,0.53,0.731459,0.462917
0.52,53,-13.2,2.75,0.72,0.813892,0.592343
0.36,52,-12.8,2.41,0.47,0.677199,0.444861
0.31,51.8,-13.3,2.49,0.4,0.628414,0.349222
1.01,52.8,-14.2,3.78,0.95,1.134295,0.852617
0.48,54.2,-16.2,2.73,0.61,0.781962,0.532041
0.07,53.5,-16.6,1.07,0.21,0.298617,0.194321
0.32,54.2,-16.9,2.16,0.49,0.63847,0.463467
0.94,53.2,-17.3,3.72,0.96,1.094282,0.785656
0.18,54.1,-17.4,1.69,0.35,0.478852,0.319515
0.29,53,-18,2.02,0.5,0.607805,0.460158
0.66,53.8,-18,3.06,0.89,0.916932,0.686889
0.3,54.5,-18.3,2.21,0.53,0.618195,0.402918
